shipping_id,order_id,shipping_provider,shipping_region,delivery_days,shipping_status
31317,31317,USPS,South,1,In Transit
31318,31318,USPS,South,4,Delivered
31319,31319,UPS,West,8,Delayed
31320,31320,UPS,South,5,Delivered
31321,31321,DHL,Midwest,2,Delivered
31322,31322,UPS,West,3,In Transit
31323,31323,FedEx,South,4,Delivered
31324,31324,UPS,South,10,Delivered
31325,31325,UPS,Midwest,7,Delivered
31326,31326,FedEx,West,2,Delayed
31327,31327,USPS,South,9,In Transit
31328,31328,DHL,East,8,Delivered
31329,31329,DHL,Midwest,8,Delivered
31330,31330,FedEx,East,8,In Transit
31331,31331,FedEx,South,6,Delivered
31332,31332,UPS,East,4,Delivered
31333,31333,UPS,West,1,Delivered
31334,31334,UPS,East,1,In Transit
31335,31335,DHL,South,5,Delayed
31336,31336,USPS,Midwest,4,In Transit
31337,31337,USPS,East,10,Delayed
31338,31338,UPS,East,8,Delivered
31339,31339,FedEx,East,6,Delayed
31340,31340,FedEx,Midwest,6,Delayed
31341,31341,DHL,South,4,Delivered
31342,31342,FedEx,Midwest,5,Delayed
31343,31343,FedEx,East,8,Delivered
31344,31344,FedEx,South,6,Delayed
31345,31345,DHL,South,7,Delayed
31346,31346,USPS,East,5,Delayed
31347,31347,DHL,East,6,In Transit
31348,31348,DHL,West,1,In Transit
31349,31349,UPS,South,5,Delivered
31350,31350,DHL,South,4,In Transit
31351,31351,DHL,Midwest,6,Delayed
31352,31352,UPS,West,5,Delayed
31353,31353,FedEx,East,1,In Transit
31354,31354,USPS,West,8,In Transit
31355,31355,UPS,Midwest,4,Delayed
31356,31356,UPS,East,10,In Transit
31357,31357,DHL,East,9,Delivered
31358,31358,USPS,East,8,Delivered
31359,31359,FedEx,South,10,Delivered
31360,31360,FedEx,Midwest,1,Delivered
31361,31361,FedEx,South,5,Delivered
31362,31362,USPS,West,1,Delivered
31363,31363,DHL,West,7,Delayed
31364,31364,DHL,Midwest,8,Delayed
31365,31365,FedEx,Midwest,4,Delivered
31366,31366,DHL,West,4,Delayed
31367,31367,DHL,Midwest,1,Delivered
31368,31368,DHL,East,1,In Transit
31369,31369,FedEx,East,8,Delivered
31370,31370,USPS,West,2,Delayed
31371,31371,UPS,Midwest,1,In Transit
31372,31372,DHL,East,3,In Transit
31373,31373,UPS,South,9,Delivered
31374,31374,FedEx,Midwest,10,In Transit
31375,31375,DHL,Midwest,6,Delayed
31376,31376,DHL,West,8,Delivered
31377,31377,UPS,West,8,In Transit
31378,31378,FedEx,South,4,Delivered
31379,31379,FedEx,East,10,Delivered
31380,31380,UPS,South,3,Delivered
31381,31381,FedEx,South,7,Delayed
31382,31382,USPS,South,5,In Transit
31383,31383,FedEx,Midwest,9,In Transit
31384,31384,UPS,Midwest,3,In Transit
31385,31385,USPS,East,6,Delivered
31386,31386,USPS,Midwest,1,Delivered
31387,31387,UPS,South,7,Delayed
31388,31388,FedEx,East,1,Delivered
31389,31389,DHL,South,2,Delivered
31390,31390,DHL,West,9,Delayed
31391,31391,DHL,West,3,Delivered
31392,31392,UPS,West,4,Delayed
31393,31393,UPS,Midwest,2,Delivered
31394,31394,FedEx,Midwest,8,Delivered
31395,31395,USPS,West,8,In Transit
31396,31396,FedEx,West,8,Delivered
31397,31397,USPS,Midwest,3,In Transit
31398,31398,DHL,West,1,In Transit
31399,31399,DHL,South,9,Delivered
31400,31400,DHL,East,1,Delayed
31401,31401,UPS,West,4,In Transit
31402,31402,DHL,South,6,Delivered
31403,31403,USPS,East,1,In Transit
31404,31404,UPS,East,9,In Transit
31405,31405,DHL,South,9,In Transit
31406,31406,USPS,East,7,In Transit
31407,31407,DHL,East,3,In Transit
31408,31408,DHL,West,3,Delayed
31409,31409,USPS,East,7,Delivered
31410,31410,USPS,Midwest,4,In Transit
31411,31411,USPS,West,2,Delivered
31412,31412,UPS,Midwest,7,Delayed
31413,31413,FedEx,Midwest,1,In Transit
31414,31414,USPS,West,6,In Transit
31415,31415,DHL,East,2,Delivered
31416,31416,USPS,West,3,Delayed
31417,31417,FedEx,South,3,Delivered
31418,31418,DHL,East,10,In Transit
31419,31419,USPS,Midwest,5,Delivered
31420,31420,DHL,Midwest,8,Delayed
31421,31421,USPS,East,5,In Transit
31422,31422,FedEx,South,4,Delivered
31423,31423,DHL,East,10,Delivered
31424,31424,USPS,West,4,Delayed
31425,31425,DHL,East,8,Delivered
31426,31426,USPS,South,9,In Transit
31427,31427,USPS,West,5,In Transit
31428,31428,UPS,West,5,Delayed
31429,31429,FedEx,Midwest,9,Delivered
31430,31430,DHL,South,1,Delayed
31431,31431,FedEx,South,9,Delivered
31432,31432,FedEx,South,7,Delayed
31433,31433,UPS,South,8,Delivered
31434,31434,DHL,South,8,Delivered
31435,31435,UPS,West,10,In Transit
31436,31436,USPS,South,7,Delivered
31437,31437,UPS,Midwest,5,In Transit
31438,31438,UPS,Midwest,10,In Transit
31439,31439,USPS,West,8,In Transit
31440,31440,UPS,Midwest,6,In Transit
31441,31441,FedEx,East,4,Delivered
31442,31442,DHL,South,10,In Transit
31443,31443,UPS,Midwest,7,Delayed
31444,31444,USPS,South,4,Delayed
31445,31445,UPS,South,8,Delayed
31446,31446,FedEx,Midwest,10,Delivered
31447,31447,DHL,South,6,Delivered
31448,31448,USPS,South,3,In Transit
31449,31449,DHL,East,8,In Transit
31450,31450,FedEx,East,7,Delayed
31451,31451,FedEx,Midwest,6,Delayed
31452,31452,DHL,West,9,Delayed
31453,31453,DHL,East,1,Delayed
31454,31454,FedEx,East,4,Delayed
31455,31455,DHL,East,7,In Transit
31456,31456,UPS,East,7,Delivered
31457,31457,USPS,East,6,Delivered
31458,31458,UPS,South,9,Delivered
31459,31459,FedEx,West,5,In Transit
31460,31460,FedEx,West,1,Delivered
31461,31461,DHL,West,10,Delivered
31462,31462,UPS,Midwest,1,Delayed
31463,31463,USPS,South,2,Delivered
31464,31464,DHL,East,6,In Transit
31465,31465,DHL,East,10,In Transit
31466,31466,DHL,West,5,In Transit
31467,31467,UPS,East,7,Delayed
31468,31468,FedEx,Midwest,4,In Transit
31469,31469,UPS,South,8,Delivered
31470,31470,FedEx,Midwest,3,Delivered
31471,31471,FedEx,South,8,Delayed
31472,31472,UPS,West,10,In Transit
31473,31473,FedEx,East,1,Delivered
31474,31474,UPS,Midwest,5,In Transit
31475,31475,FedEx,South,3,In Transit
31476,31476,USPS,West,3,In Transit
31477,31477,USPS,West,10,Delayed
31478,31478,UPS,Midwest,8,Delivered
31479,31479,FedEx,West,2,In Transit
31480,31480,USPS,Midwest,1,In Transit
31481,31481,DHL,West,3,Delivered
31482,31482,DHL,East,7,Delayed
31483,31483,DHL,East,2,Delayed
31484,31484,USPS,South,5,Delayed
31485,31485,FedEx,Midwest,3,Delivered
31486,31486,FedEx,West,2,Delivered
31487,31487,USPS,West,4,In Transit
31488,31488,UPS,West,3,Delayed
31489,31489,DHL,South,2,Delivered
31490,31490,DHL,East,3,In Transit
31491,31491,USPS,South,2,Delivered
31492,31492,UPS,East,9,Delivered
31493,31493,UPS,South,6,Delivered
31494,31494,UPS,East,1,In Transit
31495,31495,FedEx,West,10,Delayed
31496,31496,FedEx,Midwest,2,Delivered
31497,31497,UPS,South,10,Delivered
31498,31498,USPS,East,2,Delayed
31499,31499,DHL,West,2,Delivered
31500,31500,FedEx,Midwest,1,In Transit
31501,31501,USPS,West,6,Delivered
31502,31502,FedEx,Midwest,10,In Transit
31503,31503,FedEx,Midwest,8,Delayed
31504,31504,FedEx,South,9,Delayed
31505,31505,UPS,South,6,In Transit
31506,31506,FedEx,Midwest,4,Delivered
31507,31507,FedEx,East,10,Delayed
31508,31508,UPS,West,8,In Transit
31509,31509,UPS,South,6,In Transit
31510,31510,DHL,Midwest,8,Delayed
31511,31511,USPS,East,7,Delivered
31512,31512,FedEx,Midwest,9,Delivered
31513,31513,USPS,Midwest,8,In Transit
31514,31514,FedEx,East,2,Delayed
31515,31515,UPS,East,2,In Transit
31516,31516,FedEx,West,8,In Transit
31517,31517,FedEx,Midwest,2,Delivered
31518,31518,UPS,South,3,In Transit
31519,31519,FedEx,East,4,Delayed
31520,31520,FedEx,West,4,In Transit
31521,31521,FedEx,West,9,Delivered
31522,31522,UPS,East,6,In Transit
31523,31523,USPS,Midwest,5,Delivered
31524,31524,FedEx,Midwest,4,Delayed
31525,31525,USPS,Midwest,1,Delivered
31526,31526,UPS,West,2,In Transit
31527,31527,USPS,Midwest,1,Delayed
31528,31528,FedEx,East,5,In Transit
31529,31529,UPS,East,2,Delivered
31530,31530,DHL,East,10,Delivered
31531,31531,USPS,West,2,Delayed
31532,31532,USPS,West,2,Delivered
31533,31533,UPS,East,3,In Transit
31534,31534,USPS,Midwest,1,Delayed
31535,31535,USPS,West,1,In Transit
31536,31536,DHL,Midwest,2,Delayed
31537,31537,FedEx,East,6,Delayed
31538,31538,DHL,South,4,Delayed
31539,31539,DHL,East,9,In Transit
31540,31540,UPS,East,6,Delayed
31541,31541,USPS,East,4,In Transit
31542,31542,FedEx,East,6,Delivered
31543,31543,UPS,Midwest,8,Delivered
31544,31544,DHL,Midwest,10,In Transit
31545,31545,USPS,East,5,In Transit
31546,31546,UPS,Midwest,3,Delivered
31547,31547,USPS,West,5,Delivered
31548,31548,DHL,East,3,Delivered
31549,31549,DHL,East,9,Delayed
31550,31550,FedEx,West,7,In Transit
31551,31551,USPS,West,3,Delivered
31552,31552,USPS,South,8,In Transit
31553,31553,DHL,West,10,Delivered
31554,31554,USPS,East,10,Delivered
31555,31555,FedEx,South,2,Delivered
31556,31556,FedEx,West,3,Delayed
31557,31557,UPS,East,4,Delayed
31558,31558,DHL,Midwest,1,In Transit
31559,31559,DHL,Midwest,6,Delayed
31560,31560,DHL,South,1,Delayed
31561,31561,DHL,East,3,Delayed
31562,31562,USPS,South,5,Delivered
31563,31563,DHL,East,6,Delivered
31564,31564,FedEx,West,3,In Transit
31565,31565,FedEx,East,6,In Transit
31566,31566,UPS,East,9,Delivered
31567,31567,USPS,South,3,Delayed
31568,31568,UPS,Midwest,2,Delivered
31569,31569,USPS,West,2,Delivered
31570,31570,DHL,South,6,In Transit
31571,31571,DHL,East,2,Delivered
31572,31572,USPS,South,9,Delayed
31573,31573,DHL,Midwest,6,In Transit
31574,31574,DHL,West,9,Delayed
31575,31575,FedEx,Midwest,6,In Transit
31576,31576,DHL,West,4,Delivered
31577,31577,UPS,West,7,In Transit
31578,31578,DHL,South,3,In Transit
31579,31579,USPS,West,1,Delivered
31580,31580,FedEx,West,4,Delayed
31581,31581,DHL,Midwest,1,Delayed
31582,31582,UPS,West,5,Delayed
31583,31583,USPS,Midwest,10,In Transit
31584,31584,FedEx,East,7,Delayed
31585,31585,USPS,West,5,In Transit
31586,31586,FedEx,West,2,Delayed
31587,31587,DHL,West,3,Delivered
31588,31588,UPS,Midwest,4,In Transit
31589,31589,DHL,South,7,Delayed
31590,31590,USPS,West,6,Delayed
31591,31591,USPS,Midwest,3,In Transit
31592,31592,FedEx,East,8,Delivered
31593,31593,USPS,East,5,In Transit
31594,31594,UPS,Midwest,2,In Transit
31595,31595,UPS,South,5,Delivered
31596,31596,DHL,Midwest,9,In Transit
31597,31597,USPS,Midwest,9,Delayed
31598,31598,USPS,West,6,Delayed
31599,31599,FedEx,West,9,In Transit
31600,31600,UPS,West,10,Delivered
31601,31601,FedEx,West,5,In Transit
31602,31602,DHL,Midwest,6,In Transit
31603,31603,DHL,Midwest,8,In Transit
31604,31604,FedEx,Midwest,1,Delivered
31605,31605,FedEx,South,5,Delivered
31606,31606,DHL,Midwest,8,In Transit
31607,31607,USPS,South,7,In Transit
31608,31608,UPS,West,8,In Transit
31609,31609,FedEx,South,4,Delivered
31610,31610,DHL,West,2,Delayed
31611,31611,FedEx,West,1,Delayed
31612,31612,DHL,South,1,Delivered
31613,31613,DHL,East,3,Delivered
31614,31614,UPS,East,4,In Transit
31615,31615,DHL,South,2,Delivered
31616,31616,UPS,Midwest,9,In Transit
31617,31617,FedEx,East,1,In Transit
31618,31618,DHL,South,8,Delayed
31619,31619,UPS,West,6,Delivered
31620,31620,UPS,East,8,Delayed
31621,31621,UPS,East,6,Delayed
31622,31622,DHL,Midwest,2,In Transit
31623,31623,USPS,West,9,Delivered
31624,31624,UPS,South,6,In Transit
31625,31625,FedEx,East,6,In Transit
31626,31626,USPS,Midwest,7,Delivered
31627,31627,DHL,West,8,In Transit
31628,31628,FedEx,East,8,Delivered
31629,31629,UPS,South,3,In Transit
31630,31630,FedEx,Midwest,9,Delivered
31631,31631,FedEx,South,10,Delivered
31632,31632,UPS,West,5,Delivered
31633,31633,UPS,Midwest,7,Delivered
31634,31634,USPS,East,3,In Transit
31635,31635,USPS,Midwest,1,Delayed
31636,31636,UPS,West,10,In Transit
31637,31637,DHL,South,4,Delayed
31638,31638,FedEx,Midwest,9,Delayed
31639,31639,UPS,Midwest,6,In Transit
31640,31640,DHL,South,9,Delivered
31641,31641,UPS,South,5,Delivered
31642,31642,DHL,East,5,Delivered
31643,31643,FedEx,Midwest,9,In Transit
31644,31644,UPS,South,3,Delivered
31645,31645,UPS,East,6,Delivered
31646,31646,FedEx,South,6,In Transit
31647,31647,UPS,Midwest,1,Delivered
31648,31648,UPS,South,1,In Transit
31649,31649,UPS,East,7,Delayed
31650,31650,USPS,South,4,Delivered
31651,31651,USPS,West,3,Delivered
31652,31652,FedEx,Midwest,7,Delivered
31653,31653,DHL,West,7,Delayed
31654,31654,FedEx,East,2,Delayed
31655,31655,DHL,East,7,In Transit
31656,31656,DHL,South,5,Delayed
31657,31657,DHL,South,3,Delayed
31658,31658,FedEx,South,6,Delivered
31659,31659,UPS,South,3,Delivered
31660,31660,UPS,East,6,Delayed
31661,31661,DHL,South,4,Delivered
31662,31662,FedEx,Midwest,3,Delayed
31663,31663,FedEx,South,1,Delivered
31664,31664,FedEx,Midwest,4,In Transit
31665,31665,USPS,East,3,Delayed
31666,31666,UPS,Midwest,4,In Transit
31667,31667,FedEx,West,7,Delayed
31668,31668,USPS,South,6,Delayed
31669,31669,USPS,Midwest,5,Delivered
31670,31670,DHL,West,5,Delivered
31671,31671,UPS,East,9,Delayed
31672,31672,UPS,South,4,Delivered
31673,31673,FedEx,West,2,In Transit
31674,31674,UPS,West,3,In Transit
31675,31675,USPS,South,8,In Transit
31676,31676,UPS,South,1,Delayed
31677,31677,USPS,South,6,In Transit
31678,31678,DHL,South,10,Delayed
31679,31679,FedEx,Midwest,2,Delivered
31680,31680,DHL,West,5,Delivered
31681,31681,USPS,Midwest,2,In Transit
31682,31682,DHL,South,10,Delivered
31683,31683,FedEx,Midwest,7,Delayed
31684,31684,UPS,West,8,Delivered
31685,31685,UPS,South,10,Delayed
31686,31686,FedEx,South,9,In Transit
31687,31687,USPS,South,2,Delivered
31688,31688,USPS,South,6,In Transit
31689,31689,FedEx,West,5,Delayed
31690,31690,UPS,West,6,Delayed
31691,31691,USPS,Midwest,3,Delayed
31692,31692,USPS,Midwest,4,In Transit
31693,31693,FedEx,West,10,In Transit
31694,31694,USPS,East,5,Delivered
31695,31695,USPS,Midwest,8,Delayed
31696,31696,UPS,South,3,Delivered
31697,31697,DHL,East,6,Delivered
31698,31698,USPS,West,1,Delivered
31699,31699,USPS,West,2,Delivered
31700,31700,FedEx,South,2,Delivered
31701,31701,USPS,East,10,Delivered
31702,31702,DHL,Midwest,10,Delayed
31703,31703,DHL,West,2,Delivered
31704,31704,FedEx,South,10,Delayed
31705,31705,DHL,South,9,Delivered
31706,31706,FedEx,West,4,In Transit
31707,31707,UPS,West,5,In Transit
31708,31708,DHL,West,8,Delivered
31709,31709,DHL,Midwest,10,In Transit
31710,31710,DHL,West,8,Delayed
31711,31711,UPS,South,3,In Transit
31712,31712,FedEx,Midwest,10,In Transit
31713,31713,UPS,South,9,In Transit
31714,31714,FedEx,South,5,In Transit
31715,31715,USPS,Midwest,10,Delayed
31716,31716,DHL,South,5,Delayed
31717,31717,FedEx,West,5,In Transit
31718,31718,FedEx,South,7,In Transit
31719,31719,USPS,East,2,In Transit
31720,31720,DHL,West,2,Delivered
31721,31721,USPS,East,6,Delayed
31722,31722,USPS,East,4,Delayed
31723,31723,UPS,East,2,Delayed
31724,31724,DHL,East,4,Delivered
31725,31725,DHL,East,10,In Transit
31726,31726,DHL,West,7,In Transit
31727,31727,UPS,Midwest,3,In Transit
31728,31728,FedEx,Midwest,10,Delivered
31729,31729,UPS,South,10,Delayed
31730,31730,DHL,East,2,In Transit
31731,31731,FedEx,West,3,In Transit
31732,31732,UPS,West,3,Delayed
31733,31733,FedEx,Midwest,6,In Transit
31734,31734,DHL,Midwest,10,Delivered
31735,31735,DHL,South,5,Delivered
31736,31736,DHL,East,3,Delayed
31737,31737,USPS,Midwest,4,In Transit
31738,31738,DHL,East,3,Delivered
31739,31739,USPS,West,3,Delivered
31740,31740,UPS,South,6,Delivered
31741,31741,FedEx,South,3,In Transit
31742,31742,DHL,Midwest,2,Delayed
31743,31743,UPS,Midwest,8,Delayed
31744,31744,FedEx,East,9,Delivered
31745,31745,FedEx,Midwest,10,In Transit
31746,31746,DHL,West,1,Delivered
31747,31747,DHL,West,2,Delivered
31748,31748,DHL,East,8,In Transit
31749,31749,DHL,East,2,Delayed
31750,31750,USPS,South,6,Delayed
31751,31751,UPS,Midwest,6,Delivered
31752,31752,UPS,South,8,Delivered
31753,31753,USPS,West,7,Delayed
31754,31754,USPS,West,5,In Transit
31755,31755,USPS,South,8,Delayed
31756,31756,USPS,Midwest,8,Delivered
31757,31757,FedEx,West,8,Delayed
31758,31758,DHL,South,10,Delayed
31759,31759,USPS,South,6,Delivered
31760,31760,USPS,East,9,Delayed
31761,31761,FedEx,Midwest,4,Delivered
31762,31762,FedEx,East,7,In Transit
31763,31763,UPS,West,4,Delayed
31764,31764,USPS,West,7,In Transit
31765,31765,FedEx,West,10,Delivered
31766,31766,FedEx,East,6,Delivered
31767,31767,DHL,West,3,In Transit
31768,31768,USPS,South,2,In Transit
31769,31769,DHL,Midwest,8,Delivered
31770,31770,FedEx,East,4,Delayed
31771,31771,UPS,South,2,Delayed
31772,31772,USPS,Midwest,4,Delivered
31773,31773,FedEx,East,9,Delayed
31774,31774,DHL,Midwest,2,Delivered
31775,31775,FedEx,Midwest,9,Delivered
31776,31776,FedEx,South,10,Delivered
31777,31777,USPS,West,3,Delivered
31778,31778,DHL,West,3,Delayed
31779,31779,DHL,East,6,Delayed
31780,31780,FedEx,Midwest,8,Delivered
31781,31781,UPS,East,10,Delivered
31782,31782,UPS,South,4,Delayed
31783,31783,USPS,Midwest,8,Delivered
31784,31784,DHL,Midwest,9,Delayed
31785,31785,FedEx,West,8,In Transit
31786,31786,UPS,West,4,Delivered
31787,31787,FedEx,Midwest,6,Delayed
31788,31788,DHL,Midwest,9,Delivered
31789,31789,FedEx,South,1,Delayed
31790,31790,UPS,East,7,Delayed
31791,31791,USPS,West,3,In Transit
31792,31792,USPS,East,10,Delayed
31793,31793,UPS,East,8,In Transit
31794,31794,FedEx,West,10,Delivered
31795,31795,DHL,East,2,In Transit
31796,31796,DHL,Midwest,9,In Transit
31797,31797,UPS,East,3,In Transit
31798,31798,USPS,East,1,Delivered
31799,31799,DHL,Midwest,5,Delayed
31800,31800,FedEx,South,2,In Transit
31801,31801,UPS,Midwest,4,In Transit
31802,31802,FedEx,South,5,Delivered
31803,31803,FedEx,East,10,Delayed
31804,31804,USPS,Midwest,7,Delayed
31805,31805,UPS,West,1,Delayed
31806,31806,USPS,South,5,Delivered
31807,31807,DHL,East,8,In Transit
31808,31808,DHL,South,6,In Transit
31809,31809,FedEx,South,3,In Transit
31810,31810,UPS,Midwest,9,In Transit
31811,31811,DHL,South,4,In Transit
31812,31812,FedEx,South,4,Delayed
31813,31813,USPS,East,5,Delayed
31814,31814,UPS,South,2,Delayed
31815,31815,FedEx,West,9,In Transit
31816,31816,UPS,East,4,In Transit
31817,31817,FedEx,South,9,Delivered
31818,31818,UPS,East,3,Delayed
31819,31819,UPS,South,10,Delivered
31820,31820,UPS,South,10,Delayed
31821,31821,FedEx,Midwest,10,Delivered
31822,31822,FedEx,East,4,In Transit
31823,31823,FedEx,East,2,In Transit
31824,31824,FedEx,Midwest,10,Delivered
31825,31825,FedEx,West,6,Delayed
31826,31826,DHL,Midwest,5,In Transit
31827,31827,USPS,Midwest,5,In Transit
31828,31828,UPS,South,2,Delayed
31829,31829,DHL,South,1,Delivered
31830,31830,UPS,Midwest,3,In Transit
31831,31831,FedEx,Midwest,6,In Transit
31832,31832,USPS,West,9,Delayed
31833,31833,USPS,East,10,Delayed
31834,31834,FedEx,West,9,Delivered
31835,31835,USPS,Midwest,1,Delivered
31836,31836,DHL,West,2,In Transit
31837,31837,FedEx,Midwest,5,In Transit
31838,31838,UPS,South,6,In Transit
31839,31839,USPS,South,10,Delivered
31840,31840,FedEx,West,9,In Transit
31841,31841,USPS,East,9,In Transit
31842,31842,UPS,Midwest,6,In Transit
31843,31843,FedEx,East,8,In Transit
31844,31844,UPS,Midwest,7,Delayed
31845,31845,UPS,South,5,Delayed
31846,31846,FedEx,South,4,Delivered
31847,31847,FedEx,West,9,Delayed
31848,31848,USPS,East,2,Delayed
31849,31849,USPS,Midwest,10,Delayed
31850,31850,USPS,West,8,In Transit
31851,31851,UPS,South,10,In Transit
31852,31852,UPS,East,8,Delivered
31853,31853,UPS,South,3,Delivered
31854,31854,UPS,Midwest,7,Delivered
31855,31855,UPS,Midwest,6,Delivered
31856,31856,DHL,South,4,Delivered
31857,31857,USPS,West,8,In Transit
31858,31858,UPS,West,6,Delayed
31859,31859,UPS,East,3,Delayed
31860,31860,DHL,East,7,Delayed
31861,31861,USPS,Midwest,5,Delayed
31862,31862,USPS,Midwest,10,Delivered
31863,31863,FedEx,Midwest,3,Delivered
31864,31864,UPS,South,3,Delayed
31865,31865,UPS,East,7,In Transit
31866,31866,FedEx,West,2,In Transit
31867,31867,DHL,East,1,In Transit
31868,31868,FedEx,South,5,In Transit
31869,31869,DHL,Midwest,1,Delayed
31870,31870,UPS,Midwest,6,Delivered
31871,31871,USPS,West,2,Delayed
31872,31872,UPS,Midwest,8,In Transit
31873,31873,FedEx,Midwest,5,In Transit
31874,31874,USPS,Midwest,3,Delivered
31875,31875,DHL,South,8,In Transit
31876,31876,DHL,Midwest,9,Delivered
31877,31877,UPS,East,10,Delivered
31878,31878,USPS,East,9,Delivered
31879,31879,FedEx,South,8,In Transit
31880,31880,FedEx,East,2,Delayed
31881,31881,USPS,South,9,Delivered
31882,31882,UPS,West,10,Delayed
31883,31883,UPS,West,10,In Transit
31884,31884,FedEx,West,6,Delivered
31885,31885,FedEx,Midwest,1,Delivered
31886,31886,DHL,Midwest,1,Delivered
31887,31887,UPS,Midwest,10,Delivered
31888,31888,UPS,South,3,Delivered
31889,31889,USPS,South,4,Delayed
31890,31890,DHL,East,2,Delayed
31891,31891,FedEx,South,3,In Transit
31892,31892,FedEx,East,5,Delivered
31893,31893,FedEx,West,6,Delayed
31894,31894,DHL,Midwest,2,Delayed
31895,31895,FedEx,South,2,Delivered
31896,31896,FedEx,South,5,Delivered
31897,31897,DHL,Midwest,5,In Transit
31898,31898,FedEx,South,3,Delayed
31899,31899,USPS,West,8,Delivered
31900,31900,FedEx,West,7,Delayed
31901,31901,FedEx,West,1,Delivered
31902,31902,DHL,West,2,Delayed
31903,31903,UPS,South,2,Delayed
31904,31904,DHL,West,10,Delivered
31905,31905,FedEx,South,4,In Transit
31906,31906,DHL,West,3,Delivered
31907,31907,DHL,South,5,Delivered
31908,31908,FedEx,Midwest,2,In Transit
31909,31909,UPS,West,9,Delivered
31910,31910,USPS,South,5,Delivered
31911,31911,DHL,South,6,Delayed
31912,31912,FedEx,Midwest,6,Delivered
31913,31913,UPS,Midwest,7,Delayed
31914,31914,USPS,East,1,In Transit
31915,31915,UPS,West,10,Delayed
31916,31916,DHL,West,8,In Transit
31917,31917,USPS,South,9,Delivered
31918,31918,UPS,East,4,Delayed
31919,31919,DHL,South,2,Delivered
31920,31920,UPS,East,4,In Transit
31921,31921,FedEx,Midwest,8,Delayed
31922,31922,USPS,Midwest,4,Delayed
31923,31923,USPS,Midwest,4,Delivered
31924,31924,FedEx,East,3,Delivered
31925,31925,USPS,West,9,In Transit
31926,31926,DHL,West,2,Delivered
31927,31927,USPS,West,10,Delayed
31928,31928,DHL,West,10,In Transit
31929,31929,DHL,East,7,Delivered
31930,31930,DHL,Midwest,6,Delivered
31931,31931,UPS,East,4,Delayed
31932,31932,DHL,South,10,In Transit
31933,31933,DHL,South,8,Delayed
31934,31934,UPS,South,8,Delayed
31935,31935,UPS,Midwest,1,Delayed
31936,31936,FedEx,East,10,Delivered
31937,31937,UPS,South,4,Delivered
31938,31938,FedEx,East,8,Delivered
31939,31939,DHL,West,3,Delayed
31940,31940,FedEx,South,8,In Transit
31941,31941,USPS,West,9,Delivered
31942,31942,USPS,Midwest,8,Delayed
31943,31943,FedEx,Midwest,5,Delayed
31944,31944,UPS,West,1,Delivered
31945,31945,FedEx,West,4,In Transit
31946,31946,DHL,Midwest,8,In Transit
31947,31947,FedEx,West,1,Delayed
31948,31948,UPS,South,1,Delayed
31949,31949,DHL,Midwest,6,Delivered
31950,31950,USPS,South,2,Delivered
31951,31951,FedEx,Midwest,8,Delivered
31952,31952,USPS,East,8,Delivered
31953,31953,USPS,West,1,In Transit
31954,31954,FedEx,East,9,In Transit
31955,31955,UPS,West,4,Delivered
31956,31956,USPS,West,1,In Transit
31957,31957,USPS,Midwest,9,In Transit
31958,31958,FedEx,Midwest,7,In Transit
31959,31959,USPS,East,1,Delivered
31960,31960,FedEx,Midwest,4,Delayed
31961,31961,FedEx,South,5,Delayed
31962,31962,FedEx,East,8,Delivered
31963,31963,USPS,Midwest,4,Delayed
31964,31964,USPS,Midwest,9,In Transit
31965,31965,DHL,East,2,Delayed
31966,31966,USPS,West,4,Delayed
31967,31967,FedEx,South,10,Delivered
31968,31968,USPS,Midwest,2,Delayed
31969,31969,DHL,West,2,Delivered
31970,31970,DHL,Midwest,1,In Transit
31971,31971,DHL,South,8,In Transit
31972,31972,DHL,East,7,Delivered
31973,31973,DHL,Midwest,4,Delivered
31974,31974,USPS,East,4,In Transit
31975,31975,DHL,West,1,Delayed
31976,31976,UPS,Midwest,4,In Transit
31977,31977,FedEx,South,4,Delayed
31978,31978,DHL,Midwest,8,Delayed
31979,31979,USPS,West,2,Delayed
31980,31980,USPS,West,10,Delayed
31981,31981,UPS,South,8,Delivered
31982,31982,USPS,West,6,Delayed
31983,31983,FedEx,West,4,Delivered
31984,31984,DHL,East,7,In Transit
31985,31985,DHL,East,6,Delayed
31986,31986,FedEx,South,2,In Transit
31987,31987,USPS,South,5,In Transit
31988,31988,USPS,West,5,In Transit
31989,31989,UPS,East,4,Delayed
31990,31990,DHL,Midwest,7,In Transit
31991,31991,FedEx,Midwest,6,In Transit
31992,31992,FedEx,Midwest,2,In Transit
31993,31993,DHL,East,10,Delayed
31994,31994,UPS,West,8,In Transit
31995,31995,DHL,South,4,In Transit
31996,31996,DHL,East,5,Delivered
31997,31997,USPS,Midwest,10,Delivered
31998,31998,FedEx,South,7,Delayed
31999,31999,FedEx,South,1,In Transit
32000,32000,UPS,South,1,Delivered
32001,32001,DHL,Midwest,8,In Transit
32002,32002,UPS,West,4,In Transit
32003,32003,UPS,Midwest,1,In Transit
32004,32004,FedEx,Midwest,10,Delayed
32005,32005,UPS,South,8,Delivered
32006,32006,DHL,West,4,In Transit
32007,32007,USPS,West,8,In Transit
32008,32008,DHL,South,10,Delayed
32009,32009,USPS,West,9,Delivered
32010,32010,UPS,South,5,In Transit
32011,32011,UPS,Midwest,5,Delayed
32012,32012,UPS,South,9,In Transit
